Source,Target,Weight
maga,stillwithhill,2
maga,byeobamas,2
maga,mentalneglect,2
maga,werewatchingyou,2
maga,firstwomanpresident,2
maga,fuckthednc,2
maga,smashculturalmarxism,2
maga,fixwhatsbrokenin5words,2
maga,nevertrumpertantrum,2
maga,trumpers,2
maga,forwardtogether,2
maga,verizon,2
maga,klauspabst,2
maga,thankyoutrump,2
maga,yearzero,2
maga,takedown,2
maga,sedition,2
maga,forgotten,2
maga,thewalkingdead,2
maga,45thpresidenttrump,2
maga,maba,2
maga,monicalewinsky,2
maga,amexit,2
maga,division,2
maga,fools,2
maga,doj,2
maga,gaslighting,2
maga,palin,2
maga,celebexit,2
maga,catholics,2
maga,bless,2
maga,texanswithtrump,2
maga,trumpsarkar,2
maga,trumpcard,2
maga,thankobamain4wordscant,2
maga,stopsoros,2
maga,prouddeplorable,2
maga,fuckoff,2
maga,presidenttrump2016,2
maga,oreillyf,2
maga,falseflag,2
maga,openmouthinsertfoot,2
maga,grabem,2
maga,lockhimup,2
maga,repeal,2
maga,vicepresident,2
maga,moveforward,2
maga,duh,2
maga,trending,2
maga,bullshit,2
maga,presidency,2
maga,nevert,2
maga,donaldjtrump,2
maga,goals,2
maga,10,2
maga,raincouver,2
maga,trashpickupday,2
maga,suckit,2
maga,ifttt,2
maga,makeamericaradagain,2
maga,repsforthedon,2
maga,myson,2
maga,yourpresident,2
maga,dontboovote,2
maga,stfu,2
maga,podestaemails34,2
maga,podestaemails30,2
maga,podestaemails33,2
maga,2016election,2
maga,hillaryclintons,2
maga,columbuscircle,2
maga,makehoobastankgreatagain,2
maga,godblessyou,2
maga,trumpthevote,2
maga,newyork,2
maga,thankobamain4word,2
maga,facebook,2
maga,idbehonored,2
maga,trailoftears,2
maga,dumbasses,2
maga,lowenergy,2
maga,trumpman,2
maga,stillbernie,2
maga,siliconsultans,2
maga,economy,2
maga,electionwatch2016,2
maga,thelastleg,2
maga,msmbc,2
maga,hillarymemes,2
maga,caloyalists,2
maga,femalepower,2
maga,cometpizza,2
maga,yestrumpismypresident,2
maga,donaldtrumpforpresident,2
maga,loveamerica,2
maga,notmypreident,2
maga,babesfortrump,2
maga,classy,2
maga,trndnl,2
maga,fedup,2
maga,hillar,2
maga,therealdonaldtrump,2
maga,shitlords,2
maga,honor,2
maga,whitep,2
maga,nfl,2
maga,bedeplorable,2
maga,subc,2
maga,cheers,2
maga,ar15,2
maga,katrinapierson,2
maga,riot,2
maga,imwithhergoingtoprison,2
maga,boring,2
maga,myvote,2
maga,sarcasm,2
maga,faketrumpprotesters,2
maga,nobama,2
maga,occupy,2
maga,now,2
maga,nationalsaltday,2
maga,hillaryforpriso,2
maga,newswire,2
