Source,Target,Weight
imwithher,shouldabeenbernie,5
imwithher,elizabethwarren,5
imwithher,cometpingpong,5
imwithher,prayfortheworld,5
imwithher,str,5
imwithher,uselect,5
imwithher,trumpisnotmyamerica,5
imwithher,drainhollyw,4
imwithher,toshamclaren,4
imwithher,letsgettowork,4
imwithher,ripusa,4
imwithher,saddayforhumanity,4
imwithher,votetrump,4
imwithher,braceyourself,4
imwithher,optrump,4
imwithher,spiritjunkie,4
imwithher,democratssuckagain,4
imwithher,electiondayhttpstcoiyrtiscoil,4
imwithher,nevertrumper,4
imwithher,sparklypussy,4
imwithher,formation,4
imwithher,makemexicoshidoagain,4
imwithher,itshouldhavebeenher,4
imwithher,trumprapetrial,4
imwithher,inspirationalquotes,4
imwithher,forwardtogether,4
imwithher,spiritjunkies,4
imwithher,hollywood,4
imwithher,losangeles,4
imwithher,shouldvebeenbernie,4
imwithher,deplorable,4
imwithher,dncinphl,4
imwithher,blacksfortrump,4
imwithher,potustrump,4
imwithher,dreambig,4
imwithher,fem2,4
imwithher,2a,4
imwithher,trumpisanunfitleader,4
imwithher,childtrafficking,4
imwithher,teens4hillary,4
imwithher,riset,4
imwithher,vote4josselyn,4
imwithher,wemadehistory,4
imwithher,joyadviser,4
imwithher,itstimeforachange,4
imwithher,deadcorps,4
imwithher,jayz,4
imwithher,news,4
imwithher,oitnb,4
imwithher,foryourobliteration,4
imwithher,fightback,4
imwithher,keepfighting,4
imwithher,americanhorrorstory,4
imwithher,libtards,4
imwithher,genderequality,4
imwithher,keepcalmanddeadon,4
imwithher,opdrumpf,4
imwithher,stopthehate,4
imwithher,tytliv,4
imwithher,fight,4
imwithher,hillaryforamerica,4
imwithher,pa,4
imwithher,describetheelectionwithagif,4
imwithher,ivotedforher,4
imwithher,michelleforpresident2020,4
imwithher,dayafterelection,4
imwithher,dncleaks2,4
imwithher,hilla,4
imwithher,notm,4
imwithher,selfie,4
imwithher,keepitgoing,4
imwithher,hillaryclinto,4
imwithher,queen,4
imwithher,thankstrump,4
imwithher,feelth,4
